city_id,display_name,country,cohort,field,label,pillar,required_for_ranking,value,provider_id,source_url,source_title,source_date,notes
ke-nairobi,Nairobi,Kenya,Africa,investment_signal_raw,Investment signal raw,creative,yes,0.39,world_bank,https://api.worldbank.org/v2/country/KEN/indicator/BX.KLT.DINV.WD.GD.ZS?format=json&mrv=10,"World Bank WDI: Foreign direct investment, net inflows (% of GDP)",2024-12-31,auto_ingest=world_bank_creative_extended; indicator=BX.KLT.DINV.WD.GD.ZS; year=2024; country_proxy=Kenya
ke-nairobi,Nairobi,Kenya,Africa,administrative_investment_friction_raw,Administrative investment friction raw,creative,yes,2.89,world_bank,https://api.worldbank.org/v2/country/KEN/indicator/RQ.EST?format=json&mrv=10,World Bank WGI: Regulatory Quality (inverted as friction proxy),2023-12-31,auto_ingest=world_bank_business_friction; indicator=RQ.EST; raw_rq=-0.390806585550308; friction=2.89; year=2023; country_proxy=Kenya
ke-nairobi,Nairobi,Kenya,Africa,visitor_flow_context_raw,Visitor flow context raw,creative,no,,,,,,
rw-kigali,Kigali,Rwanda,Africa,gross_income,Gross income,pressure,yes,301.67,world_bank_col_estimate,https://api.worldbank.org/v2/country/RWA/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank WDI: GNI per capita PPP (monthly USD),2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=3620.0; year=2024; country_proxy=Rwanda; cohort=Africa
rw-kigali,Kigali,Rwanda,Africa,di_ppp_raw,Disposable income PPP (Raw),pressure,yes,,,,,,
rw-kigali,Kigali,Rwanda,Africa,rent,Rent,pressure,yes,57.32,world_bank_col_estimate,https://api.worldbank.org/v2/country/RWA/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=3620.0; year=2024; country_proxy=Rwanda; cohort=Africa; city_cost_mult=0.95
rw-kigali,Kigali,Rwanda,Africa,utilities,Utilities,pressure,yes,17.2,world_bank_col_estimate,https://api.worldbank.org/v2/country/RWA/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=3620.0; year=2024; country_proxy=Rwanda; cohort=Africa; city_cost_mult=0.95
rw-kigali,Kigali,Rwanda,Africa,transit_cost,Transit cost,pressure,yes,11.46,world_bank_col_estimate,https://api.worldbank.org/v2/country/RWA/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=3620.0; year=2024; country_proxy=Rwanda; cohort=Africa; city_cost_mult=0.95
rw-kigali,Kigali,Rwanda,Africa,internet_cost,Internet cost,pressure,yes,4.3,world_bank_col_estimate,https://api.worldbank.org/v2/country/RWA/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=3620.0; year=2024; country_proxy=Rwanda; cohort=Africa; city_cost_mult=0.95
rw-kigali,Kigali,Rwanda,Africa,food_cost,Food cost,pressure,yes,71.65,world_bank_col_estimate,https://api.worldbank.org/v2/country/RWA/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=3620.0; year=2024; country_proxy=Rwanda; cohort=Africa; city_cost_mult=0.95
rw-kigali,Kigali,Rwanda,Africa,housing_burden_raw,Housing burden raw,pressure,yes,19.0009,derived,https://data.worldbank.org/indicator/NY.GNP.PCAP.PP.CD,Computed from city_inputs + country_context,2024-01-01,derived=rent/gross_income*100
rw-kigali,Kigali,Rwanda,Africa,household_debt_burden_raw,Household debt burden raw,pressure,yes,22.5267,derived,https://data.worldbank.org/indicator/NY.GNP.PCAP.PP.CD,Computed from city_inputs + country_context,2024-01-01,derived=country_context.household_debt_proxy; country=Rwanda
rw-kigali,Kigali,Rwanda,Africa,working_time_pressure_raw,Working time pressure raw,pressure,yes,29.92,ilo_ilostat,https://ilostat.ilo.org/data/indicator/?id=HOW_TEMP_SEX_ECO_NB_A&ref_area=RWA,ILO ILOSTAT: Mean weekly hours actually worked per employed person,2024-12-31,auto_ingest=ilo_working_hours; indicator=HOW_TEMP_SEX_ECO_NB_A; year=2024; hours=29.92; country_proxy=Rwanda
rw-kigali,Kigali,Rwanda,Africa,suicide_mental_strain_raw,Suicide or mental strain raw,pressure,yes,8.68,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/SDGSUICIDE,"WHO GHO: Age-standardized suicide rate (per 100,000 population)",2021-12-31,auto_ingest=who_gho; indicator=SDGSUICIDE; year=2021; country_proxy=Rwanda
rw-kigali,Kigali,Rwanda,Africa,personal_safety_raw,Personal safety raw,viability,yes,3.61,world_bank,https://api.worldbank.org/v2/country/RWA/indicator/VC.IHR.PSRC.P5?format=json&mrv=10,"UNODC via World Bank WDI: Intentional homicides (per 100,000 people)",2020-12-31,auto_ingest=unodc_safety; indicator=VC.IHR.PSRC.P5; year=2020; country_proxy=Rwanda
rw-kigali,Kigali,Rwanda,Africa,transit_access_commute_raw,Transit access and commute raw,viability,yes,,,,,,
rw-kigali,Kigali,Rwanda,Africa,clean_air_raw,Clean air raw,viability,yes,,,,,,
rw-kigali,Kigali,Rwanda,Africa,water_sanitation_utility_raw,"Water, sanitation, and utility raw",viability,yes,,,,,,
rw-kigali,Kigali,Rwanda,Africa,digital_infrastructure_raw,Digital infrastructure raw,viability,yes,0.45,world_bank,https://api.worldbank.org/v2/country/RWA/indicator/IT.NET.BBND.P2?format=json&mrv=10,World Bank WDI: Fixed broadband subscriptions (per 100 people),2023-12-31,auto_ingest=world_bank_proxy; indicator=IT.NET.BBND.P2; year=2023; country_proxy=Rwanda
rw-kigali,Kigali,Rwanda,Africa,climate_sunlight_livability_raw,Climate and sunlight livability raw,viability,yes,70,wmo_natl_met,https://worldweather.wmo.int,WMO/National Met: Climate livability composite,2024-12-31,"auto_seed=climate_composite; 2300 sun hrs, 20C mean, altitude comfort"
rw-kigali,Kigali,Rwanda,Africa,healthcare_quality_raw,Healthcare quality raw,capability,yes,59.0,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/UHC_INDEX_REPORTED,WHO GHO: UHC Service Coverage Index,2023-12-31,auto_ingest=who_gho; indicator=UHC_INDEX_REPORTED; year=2023; country_proxy=Rwanda
rw-kigali,Kigali,Rwanda,Africa,education_quality_raw,Education quality raw,capability,yes,9.41,world_bank,https://api.worldbank.org/v2/country/RWA/indicator/SE.TER.ENRR?format=json&mrv=10,"World Bank WDI: School enrollment, tertiary (% gross)",2024-12-31,auto_ingest=world_bank_proxy; indicator=SE.TER.ENRR; year=2024; country_proxy=Rwanda
rw-kigali,Kigali,Rwanda,Africa,equal_opportunity_raw,Equal opportunity raw,capability,yes,39.4,world_bank,https://api.worldbank.org/v2/country/RWA/indicator/SI.POV.GINI?format=json&mrv=10,World Bank WDI: Gini index,2023-12-31,auto_ingest=world_bank_capability; indicator=SI.POV.GINI; year=2023; country_proxy=Rwanda
rw-kigali,Kigali,Rwanda,Africa,hospitality_belonging_raw,Hospitality and belonging raw,community,yes,50.44,world_bank,https://api.worldbank.org/v2/country/RWA/indicator/SM.POP.NETM?format=json&mrv=10,World Bank WDI: Net migration (proxy for hospitality/belonging — positive = welcoming),2025-12-31,auto_ingest=world_bank_proxy; proxy=net_migration_hospitality; indicator=SM.POP.NETM; year=2025; country_proxy=Rwanda
rw-kigali,Kigali,Rwanda,Africa,tolerance_pluralism_raw,Tolerance and pluralism raw,community,yes,63.75,world_bank,https://api.worldbank.org/v2/country/RWA/indicator/SG.GEN.PARL.ZS?format=json&mrv=10,World Bank WDI: Proportion of seats held by women in national parliaments (%),2024-12-31,auto_ingest=world_bank_proxy; proxy=gender_parity_parliament; indicator=SG.GEN.PARL.ZS; year=2024; country_proxy=Rwanda
rw-kigali,Kigali,Rwanda,Africa,cultural_public_life_raw,Cultural public life raw,community,yes,114.61,world_bank,https://api.worldbank.org/v2/country/RWA/indicator/ST.INT.ARVL?format=json&mrv=10,World Bank WDI: International tourism arrivals per 1 000 population,2019-12-31,auto_ingest=cultural_life_proxy; indicator=ST.INT.ARVL; norm=per_1000_pop; year=2019; country_proxy=Rwanda
rw-kigali,Kigali,Rwanda,Africa,birth_rate_optimism_raw,Birth rate and societal optimism raw,community,yes,3.9,world_bank,https://data.worldbank.org/indicator/SP.DYN.TFRT.IN,World Bank Total Fertility Rate 2023,2024-01-01,
rw-kigali,Kigali,Rwanda,Africa,entrepreneurial_dynamism_raw,Entrepreneurial dynamism raw,creative,yes,2.13,world_bank,https://api.worldbank.org/v2/country/RWA/indicator/IC.BUS.NDNS.ZS?format=json&mrv=10,"World Bank WDI: New business density (new registrations per 1,000 people ages 15-64)",2020-12-31,auto_ingest=world_bank_creative_extended; indicator=IC.BUS.NDNS.ZS; year=2020; country_proxy=Rwanda
rw-kigali,Kigali,Rwanda,Africa,innovation_research_intensity_raw,Innovation and research raw,creative,yes,0.79,world_bank,https://api.worldbank.org/v2/country/RWA/indicator/GB.XPD.RSDV.GD.ZS?format=json&mrv=10,World Bank WDI: Research and development expenditure (% of GDP),2023-12-31,auto_ingest=world_bank_creative_extended; indicator=GB.XPD.RSDV.GD.ZS; year=2023; country_proxy=Rwanda
rw-kigali,Kigali,Rwanda,Africa,investment_signal_raw,Investment signal raw,creative,yes,4.02,world_bank,https://api.worldbank.org/v2/country/RWA/indicator/BX.KLT.DINV.WD.GD.ZS?format=json&mrv=10,"World Bank WDI: Foreign direct investment, net inflows (% of GDP)",2024-12-31,auto_ingest=world_bank_creative_extended; indicator=BX.KLT.DINV.WD.GD.ZS; year=2024; country_proxy=Rwanda
rw-kigali,Kigali,Rwanda,Africa,administrative_investment_friction_raw,Administrative investment friction raw,creative,yes,2.38,world_bank,https://api.worldbank.org/v2/country/RWA/indicator/RQ.EST?format=json&mrv=10,World Bank WGI: Regulatory Quality (inverted as friction proxy),2023-12-31,auto_ingest=world_bank_business_friction; indicator=RQ.EST; raw_rq=0.124717451632023; friction=2.38; year=2023; country_proxy=Rwanda
rw-kigali,Kigali,Rwanda,Africa,visitor_flow_context_raw,Visitor flow context raw,creative,no,,,,,,
ma-casablanca,Casablanca,Morocco,Africa,gross_income,Gross income,pressure,yes,855.0,world_bank_col_estimate,https://api.worldbank.org/v2/country/MAR/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank WDI: GNI per capita PPP (monthly USD),2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=10260.0; year=2024; country_proxy=Morocco; cohort=Africa
ma-casablanca,Casablanca,Morocco,Africa,di_ppp_raw,Disposable income PPP (Raw),pressure,yes,,,,,,
ma-casablanca,Casablanca,Morocco,Africa,rent,Rent,pressure,yes,162.45,world_bank_col_estimate,https://api.worldbank.org/v2/country/MAR/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=10260.0; year=2024; country_proxy=Morocco; cohort=Africa; city_cost_mult=0.95
ma-casablanca,Casablanca,Morocco,Africa,utilities,Utilities,pressure,yes,48.73,world_bank_col_estimate,https://api.worldbank.org/v2/country/MAR/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=10260.0; year=2024; country_proxy=Morocco; cohort=Africa; city_cost_mult=0.95
ma-casablanca,Casablanca,Morocco,Africa,transit_cost,Transit cost,pressure,yes,32.49,world_bank_col_estimate,https://api.worldbank.org/v2/country/MAR/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=10260.0; year=2024; country_proxy=Morocco; cohort=Africa; city_cost_mult=0.95
ma-casablanca,Casablanca,Morocco,Africa,internet_cost,Internet cost,pressure,yes,12.18,world_bank_col_estimate,https://api.worldbank.org/v2/country/MAR/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=10260.0; year=2024; country_proxy=Morocco; cohort=Africa; city_cost_mult=0.95
ma-casablanca,Casablanca,Morocco,Africa,food_cost,Food cost,pressure,yes,203.06,world_bank_col_estimate,https://api.worldbank.org/v2/country/MAR/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=10260.0; year=2024; country_proxy=Morocco; cohort=Africa; city_cost_mult=0.95
ma-casablanca,Casablanca,Morocco,Africa,housing_burden_raw,Housing burden raw,pressure,yes,19.0,derived,https://data.worldbank.org/indicator/NY.GNP.PCAP.PP.CD,Computed from city_inputs + country_context,2024-01-01,derived=rent/gross_income*100
ma-casablanca,Casablanca,Morocco,Africa,household_debt_burden_raw,Household debt burden raw,pressure,yes,54.7741,derived,https://data.worldbank.org/indicator/NY.GNP.PCAP.PP.CD,Computed from city_inputs + country_context,2024-01-01,derived=country_context.household_debt_proxy; country=Morocco
ma-casablanca,Casablanca,Morocco,Africa,working_time_pressure_raw,Working time pressure raw,pressure,yes,44.0,ilo_ilostat,https://ilostat.ilo.org/data/indicator/?id=HOW_TEMP_SEX_ECO_NB_A&ref_area=MAR,ILO ILOSTAT: Mean weekly hours actually worked per employed person,2022-12-31,auto_ingest=ilo_working_hours; indicator=HOW_TEMP_SEX_ECO_NB_A; year=2022; hours=44.0; country_proxy=Morocco
ma-casablanca,Casablanca,Morocco,Africa,suicide_mental_strain_raw,Suicide or mental strain raw,pressure,yes,2.91,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/SDGSUICIDE,"WHO GHO: Age-standardized suicide rate (per 100,000 population)",2021-12-31,auto_ingest=who_gho; indicator=SDGSUICIDE; year=2021; country_proxy=Morocco
ma-casablanca,Casablanca,Morocco,Africa,personal_safety_raw,Personal safety raw,viability,yes,1.71,world_bank,https://api.worldbank.org/v2/country/MAR/indicator/VC.IHR.PSRC.P5?format=json&mrv=10,"UNODC via World Bank WDI: Intentional homicides (per 100,000 people)",2023-12-31,auto_ingest=unodc_safety; indicator=VC.IHR.PSRC.P5; year=2023; country_proxy=Morocco
ma-casablanca,Casablanca,Morocco,Africa,transit_access_commute_raw,Transit access and commute raw,viability,yes,,,,,,
ma-casablanca,Casablanca,Morocco,Africa,clean_air_raw,Clean air raw,viability,yes,,,,,,
ma-casablanca,Casablanca,Morocco,Africa,water_sanitation_utility_raw,"Water, sanitation, and utility raw",viability,yes,79.98,world_bank,https://api.worldbank.org/v2/country/MAR/indicator/SH.H2O.SMDW.ZS?format=json&mrv=10,World Bank WDI: People using safely managed drinking water services (% of population),2024-12-31,auto_ingest=world_bank_proxy; indicator=SH.H2O.SMDW.ZS; year=2024; country_proxy=Morocco
ma-casablanca,Casablanca,Morocco,Africa,digital_infrastructure_raw,Digital infrastructure raw,viability,yes,7.02,world_bank,https://api.worldbank.org/v2/country/MAR/indicator/IT.NET.BBND.P2?format=json&mrv=10,World Bank WDI: Fixed broadband subscriptions (per 100 people),2023-12-31,auto_ingest=world_bank_proxy; indicator=IT.NET.BBND.P2; year=2023; country_proxy=Morocco
ma-casablanca,Casablanca,Morocco,Africa,climate_sunlight_livability_raw,Climate and sunlight livability raw,viability,yes,68,wmo_natl_met,https://worldweather.wmo.int,WMO/National Met: Climate livability composite,2024-12-31,"auto_seed=climate_composite; 2900 sun hrs, 18C mean, Atlantic"
ma-casablanca,Casablanca,Morocco,Africa,healthcare_quality_raw,Healthcare quality raw,capability,yes,65.0,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/UHC_INDEX_REPORTED,WHO GHO: UHC Service Coverage Index,2023-12-31,auto_ingest=who_gho; indicator=UHC_INDEX_REPORTED; year=2023; country_proxy=Morocco
ma-casablanca,Casablanca,Morocco,Africa,education_quality_raw,Education quality raw,capability,yes,48.18,world_bank,https://api.worldbank.org/v2/country/MAR/indicator/SE.TER.ENRR?format=json&mrv=10,"World Bank WDI: School enrollment, tertiary (% gross)",2024-12-31,auto_ingest=world_bank_proxy; indicator=SE.TER.ENRR; year=2024; country_proxy=Morocco
ma-casablanca,Casablanca,Morocco,Africa,equal_opportunity_raw,Equal opportunity raw,capability,yes,,,,,,
ma-casablanca,Casablanca,Morocco,Africa,hospitality_belonging_raw,Hospitality and belonging raw,community,yes,48.52,world_bank,https://api.worldbank.org/v2/country/MAR/indicator/SM.POP.NETM?format=json&mrv=10,World Bank WDI: Net migration (proxy for hospitality/belonging — positive = welcoming),2025-12-31,auto_ingest=world_bank_proxy; proxy=net_migration_hospitality; indicator=SM.POP.NETM; year=2025; country_proxy=Morocco
ma-casablanca,Casablanca,Morocco,Africa,tolerance_pluralism_raw,Tolerance and pluralism raw,community,yes,24.3,world_bank,https://api.worldbank.org/v2/country/MAR/indicator/SG.GEN.PARL.ZS?format=json&mrv=10,World Bank WDI: Proportion of seats held by women in national parliaments (%),2024-12-31,auto_ingest=world_bank_proxy; proxy=gender_parity_parliament; indicator=SG.GEN.PARL.ZS; year=2024; country_proxy=Morocco
ma-casablanca,Casablanca,Morocco,Africa,cultural_public_life_raw,Cultural public life raw,community,yes,73.58,world_bank,https://api.worldbank.org/v2/country/MAR/indicator/ST.INT.ARVL?format=json&mrv=10,World Bank WDI: International tourism arrivals per 1 000 population,2020-12-31,auto_ingest=cultural_life_proxy; indicator=ST.INT.ARVL; norm=per_1000_pop; year=2020; country_proxy=Morocco
ma-casablanca,Casablanca,Morocco,Africa,birth_rate_optimism_raw,Birth rate and societal optimism raw,community,yes,,,,,,
ma-casablanca,Casablanca,Morocco,Africa,entrepreneurial_dynamism_raw,Entrepreneurial dynamism raw,creative,yes,2.57,world_bank,https://api.worldbank.org/v2/country/MAR/indicator/IC.BUS.NDNS.ZS?format=json&mrv=10,"World Bank WDI: New business density (new registrations per 1,000 people ages 15-64)",2022-12-31,auto_ingest=world_bank_creative_extended; indicator=IC.BUS.NDNS.ZS; year=2022; country_proxy=Morocco
ma-casablanca,Casablanca,Morocco,Africa,innovation_research_intensity_raw,Innovation and research raw,creative,yes,73.61,world_bank,https://api.worldbank.org/v2/country/MAR/indicator/IP.PAT.RESD?format=json&mrv=10,World Bank WDI: Patent applications (residents + non-residents) per million population,2021-12-31,auto_ingest=wipo_patents_proxy; indicators=IP.PAT.RESD+IP.PAT.NRES; norm=per_million_pop; year=2021; country_proxy=Morocco
ma-casablanca,Casablanca,Morocco,Africa,investment_signal_raw,Investment signal raw,creative,yes,1.02,world_bank,https://api.worldbank.org/v2/country/MAR/indicator/BX.KLT.DINV.WD.GD.ZS?format=json&mrv=10,"World Bank WDI: Foreign direct investment, net inflows (% of GDP)",2024-12-31,auto_ingest=world_bank_creative_extended; indicator=BX.KLT.DINV.WD.GD.ZS; year=2024; country_proxy=Morocco
ma-casablanca,Casablanca,Morocco,Africa,administrative_investment_friction_raw,Administrative investment friction raw,creative,yes,2.56,world_bank,https://api.worldbank.org/v2/country/MAR/indicator/RQ.EST?format=json&mrv=10,World Bank WGI: Regulatory Quality (inverted as friction proxy),2023-12-31,auto_ingest=world_bank_business_friction; indicator=RQ.EST; raw_rq=-0.0642079934477806; friction=2.56; year=2023; country_proxy=Morocco
ma-casablanca,Casablanca,Morocco,Africa,visitor_flow_context_raw,Visitor flow context raw,creative,no,,,,,,
mu-port-louis,Port Louis,Mauritius,Africa,gross_income,Gross income,pressure,yes,2925.0,world_bank_col_estimate,https://api.worldbank.org/v2/country/MUS/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank WDI: GNI per capita PPP (monthly USD),2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=35100.0; year=2024; country_proxy=Mauritius; cohort=Africa
mu-port-louis,Port Louis,Mauritius,Africa,di_ppp_raw,Disposable income PPP (Raw),pressure,yes,,,,,,
mu-port-louis,Port Louis,Mauritius,Africa,rent,Rent,pressure,yes,526.5,world_bank_col_estimate,https://api.worldbank.org/v2/country/MUS/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=35100.0; year=2024; country_proxy=Mauritius; cohort=Africa; city_cost_mult=0.9
mu-port-louis,Port Louis,Mauritius,Africa,utilities,Utilities,pressure,yes,157.95,world_bank_col_estimate,https://api.worldbank.org/v2/country/MUS/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=35100.0; year=2024; country_proxy=Mauritius; cohort=Africa; city_cost_mult=0.9
mu-port-louis,Port Louis,Mauritius,Africa,transit_cost,Transit cost,pressure,yes,105.3,world_bank_col_estimate,https://api.worldbank.org/v2/country/MUS/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=35100.0; year=2024; country_proxy=Mauritius; cohort=Africa; city_cost_mult=0.9
mu-port-louis,Port Louis,Mauritius,Africa,internet_cost,Internet cost,pressure,yes,39.49,world_bank_col_estimate,https://api.worldbank.org/v2/country/MUS/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=35100.0; year=2024; country_proxy=Mauritius; cohort=Africa; city_cost_mult=0.9
mu-port-louis,Port Louis,Mauritius,Africa,food_cost,Food cost,pressure,yes,658.12,world_bank_col_estimate,https://api.worldbank.org/v2/country/MUS/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=35100.0; year=2024; country_proxy=Mauritius; cohort=Africa; city_cost_mult=0.9
mu-port-louis,Port Louis,Mauritius,Africa,housing_burden_raw,Housing burden raw,pressure,yes,18.0,derived,https://data.worldbank.org/indicator/NY.GNP.PCAP.PP.CD,Computed from city_inputs + country_context,2024-01-01,derived=rent/gross_income*100
mu-port-louis,Port Louis,Mauritius,Africa,household_debt_burden_raw,Household debt burden raw,pressure,yes,69.8221,derived,https://data.worldbank.org/indicator/NY.GNP.PCAP.PP.CD,Computed from city_inputs + country_context,2024-01-01,derived=country_context.household_debt_proxy; country=Mauritius
mu-port-louis,Port Louis,Mauritius,Africa,working_time_pressure_raw,Working time pressure raw,pressure,yes,38.34,ilo_ilostat,https://ilostat.ilo.org/data/indicator/?id=HOW_TEMP_SEX_ECO_NB_A&ref_area=MUS,ILO ILOSTAT: Mean weekly hours actually worked per employed person,2024-12-31,auto_ingest=ilo_working_hours; indicator=HOW_TEMP_SEX_ECO_NB_A; year=2024; hours=38.34; country_proxy=Mauritius
mu-port-louis,Port Louis,Mauritius,Africa,suicide_mental_strain_raw,Suicide or mental strain raw,pressure,yes,10.52,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/SDGSUICIDE,"WHO GHO: Age-standardized suicide rate (per 100,000 population)",2021-12-31,auto_ingest=who_gho; indicator=SDGSUICIDE; year=2021; country_proxy=Mauritius
mu-port-louis,Port Louis,Mauritius,Africa,personal_safety_raw,Personal safety raw,viability,yes,2.27,world_bank,https://api.worldbank.org/v2/country/MUS/indicator/VC.IHR.PSRC.P5?format=json&mrv=10,"UNODC via World Bank WDI: Intentional homicides (per 100,000 people)",2022-12-31,auto_ingest=unodc_safety; indicator=VC.IHR.PSRC.P5; year=2022; country_proxy=Mauritius
mu-port-louis,Port Louis,Mauritius,Africa,transit_access_commute_raw,Transit access and commute raw,viability,yes,,,,,,
mu-port-louis,Port Louis,Mauritius,Africa,clean_air_raw,Clean air raw,viability,yes,,,,,,
mu-port-louis,Port Louis,Mauritius,Africa,water_sanitation_utility_raw,"Water, sanitation, and utility raw",viability,yes,,,,,,
mu-port-louis,Port Louis,Mauritius,Africa,digital_infrastructure_raw,Digital infrastructure raw,viability,yes,26.91,world_bank,https://api.worldbank.org/v2/country/MUS/indicator/IT.NET.BBND.P2?format=json&mrv=10,World Bank WDI: Fixed broadband subscriptions (per 100 people),2023-12-31,auto_ingest=world_bank_proxy; indicator=IT.NET.BBND.P2; year=2023; country_proxy=Mauritius
mu-port-louis,Port Louis,Mauritius,Africa,climate_sunlight_livability_raw,Climate and sunlight livability raw,viability,yes,,,,,,
mu-port-louis,Port Louis,Mauritius,Africa,healthcare_quality_raw,Healthcare quality raw,capability,yes,75.0,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/UHC_INDEX_REPORTED,WHO GHO: UHC Service Coverage Index,2023-12-31,auto_ingest=who_gho; indicator=UHC_INDEX_REPORTED; year=2023; country_proxy=Mauritius
mu-port-louis,Port Louis,Mauritius,Africa,education_quality_raw,Education quality raw,capability,yes,45.78,world_bank,https://api.worldbank.org/v2/country/MUS/indicator/SE.TER.ENRR?format=json&mrv=10,"World Bank WDI: School enrollment, tertiary (% gross)",2024-12-31,auto_ingest=world_bank_proxy; indicator=SE.TER.ENRR; year=2024; country_proxy=Mauritius
mu-port-louis,Port Louis,Mauritius,Africa,equal_opportunity_raw,Equal opportunity raw,capability,yes,36.8,world_bank,https://api.worldbank.org/v2/country/MUS/indicator/SI.POV.GINI?format=json&mrv=10,World Bank WDI: Gini index,2017-12-31,auto_ingest=world_bank_capability; indicator=SI.POV.GINI; year=2017; country_proxy=Mauritius
mu-port-louis,Port Louis,Mauritius,Africa,hospitality_belonging_raw,Hospitality and belonging raw,community,yes,47.77,world_bank,https://api.worldbank.org/v2/country/MUS/indicator/SM.POP.NETM?format=json&mrv=10,World Bank WDI: Net migration (proxy for hospitality/belonging — positive = welcoming),2025-12-31,auto_ingest=world_bank_proxy; proxy=net_migration_hospitality; indicator=SM.POP.NETM; year=2025; country_proxy=Mauritius
mu-port-louis,Port Louis,Mauritius,Africa,tolerance_pluralism_raw,Tolerance and pluralism raw,community,yes,19.4,world_bank,https://api.worldbank.org/v2/country/MUS/indicator/SG.GEN.PARL.ZS?format=json&mrv=10,World Bank WDI: Proportion of seats held by women in national parliaments (%),2024-12-31,auto_ingest=world_bank_proxy; proxy=gender_parity_parliament; indicator=SG.GEN.PARL.ZS; year=2024; country_proxy=Mauritius
mu-port-louis,Port Louis,Mauritius,Africa,cultural_public_life_raw,Cultural public life raw,community,yes,253.66,world_bank,https://api.worldbank.org/v2/country/MUS/indicator/ST.INT.ARVL?format=json&mrv=10,World Bank WDI: International tourism arrivals per 1 000 population,2020-12-31,auto_ingest=cultural_life_proxy; indicator=ST.INT.ARVL; norm=per_1000_pop; year=2020; country_proxy=Mauritius
mu-port-louis,Port Louis,Mauritius,Africa,birth_rate_optimism_raw,Birth rate and societal optimism raw,community,yes,,,,,,
mu-port-louis,Port Louis,Mauritius,Africa,entrepreneurial_dynamism_raw,Entrepreneurial dynamism raw,creative,yes,9.59,world_bank,https://api.worldbank.org/v2/country/MUS/indicator/IC.BUS.NDNS.ZS?format=json&mrv=10,"World Bank WDI: New business density (new registrations per 1,000 people ages 15-64)",2022-12-31,auto_ingest=world_bank_creative_extended; indicator=IC.BUS.NDNS.ZS; year=2022; country_proxy=Mauritius
